user,failed_logins,requests_count,docs_accessed,docs_downloaded,hour_of_day,error_rate,unique_endpoints,session_duration_min,sensitive_docs_accessed,distinct_ips,share_actions,admin_actions,password_reset_delay_min,e2e_key_failures,repeated_doc_downloads,is_anomaly
user_26@scp.local,0,95,4,4,17,0.001,6,20.8,2,1,3,0,0,0,0,0
user_15@scp.local,0,70,8,3,11,0.043,8,69.2,0,1,2,0,0,0,2,0
user_8@scp.local,0,100,4,3,17,0.044,3,69.7,0,1,1,0,0,0,2,0
user_32@scp.local,0,88,12,4,15,0.0,7,28.3,0,1,3,0,0,0,0,0
user_1@scp.local,0,45,4,1,12,0.033,9,15.8,1,1,0,0,0,0,2,0
user_27@scp.local,0,67,10,5,16,0.037,7,13.5,1,1,1,0,0,0,1,0
user_30@scp.local,0,50,58,33,11,0.043,5,108.2,0,1,0,0,0,0,11,1
user_34@scp.local,0,75,9,3,16,0.015,5,73.9,1,1,3,0,0,0,2,0
user_40@scp.local,4,65,0,2,13,0.032,5,101.7,2,7,0,0,0.014,0,0,1
user_43@scp.local,0,59,1,1,14,0.012,5,29.7,0,1,1,0,0,0,0,0
user_32@scp.local,0,36,2,0,15,0.041,4,35.9,1,1,0,0,0,0,1,0
user_8@scp.local,0,34,3,1,9,0.021,8,13.8,1,1,0,0,0,0,2,0
user_21@scp.local,0,58,7,4,10,0.009,24,89.1,2,1,3,20,0,0,1,1
user_34@scp.local,0,94,7,1,16,0.02,6,78.1,1,1,3,0,0,0,1,0
user_2@scp.local,0,61,9,4,12,0.028,6,12.5,1,1,3,0,0,0,1,0
user_20@scp.local,0,29,1,0,9,0.003,9,62.4,2,1,1,0,0,0,2,0
user_42@scp.local,15,69,1,5,11,0.355,10,81.4,1,1,1,0,0,9,1,1
user_21@scp.local,0,41,8,5,23,0.002,4,347.1,2,1,1,0,0,0,0,1
user_12@scp.local,0,62,3,3,9,0.016,8,67.4,1,1,2,0,0,0,2,0
user_34@scp.local,0,74,7,3,14,0.016,7,20.8,2,1,0,0,0,0,1,0
user_49@scp.local,0,49,7,1,9,0.017,8,88.3,2,1,1,0,0,0,1,0
user_17@scp.local,0,97,4,4,12,0.04,5,103.0,2,1,2,0,0,0,2,0
user_4@scp.local,0,27,0,0,15,0.049,3,25.7,2,1,1,0,0,0,2,0
user_41@scp.local,0,99,10,0,12,0.032,5,94.4,2,1,3,0,0,0,2,0
user_25@scp.local,0,91,9,2,12,0.011,4,61.3,2,1,0,0,0,0,1,0
user_9@scp.local,0,11,3,4,15,0.029,9,73.8,0,1,3,0,0,0,1,0
user_12@scp.local,0,29,10,1,17,0.024,6,48.5,0,1,0,0,0,0,0,0
user_13@scp.local,0,46,1,3,15,0.025,3,75.0,0,1,2,0,0,0,2,0
user_28@scp.local,0,19,9,1,14,0.037,3,10.1,1,1,3,0,0,0,1,0
user_4@scp.local,0,14,0,5,16,0.048,3,84.4,0,1,0,0,0,0,2,0
user_4@scp.local,0,11,8,5,15,0.08,9,63.9,2,1,1,0,0,0,0,0
user_11@scp.local,3,31,8,4,11,0.006,8,35.8,1,5,0,0,0.3,0,1,1
user_1@scp.local,0,64,3,4,12,0.02,6,99.1,1,1,1,0,0,0,2,0
user_30@scp.local,0,88,9,2,13,0.019,7,95.9,1,1,0,0,0,0,0,0
user_20@scp.local,0,14,7,1,14,0.006,6,88.3,0,1,2,0,0,0,0,0
user_25@scp.local,0,17,8,2,12,0.009,7,39.7,2,1,3,0,0,0,1,0
user_36@scp.local,0,86,3,4,12,0.047,25,64.8,0,1,3,15,0,0,1,1
user_41@scp.local,0,50,8,5,14,0.038,5,105.7,2,1,2,0,0,0,0,0
user_39@scp.local,0,93,4,4,12,0.032,9,38.5,1,1,3,0,0,0,1,0
user_40@scp.local,0,264,6,5,9,0.516,24,92.4,0,1,2,0,0,0,0,1
user_11@scp.local,0,42,3,5,11,0.022,6,81.2,0,3,0,0,0,0,0,0
user_17@scp.local,0,98,7,0,12,0.035,4,33.2,0,1,1,0,0,0,1,0
user_26@scp.local,0,36,0,0,9,0.042,9,21.5,0,1,2,0,0,0,0,0
user_19@scp.local,0,36,3,4,15,0.02,5,58.0,1,1,0,0,0,0,1,0
user_7@scp.local,0,25,8,0,11,0.013,6,5.2,0,1,1,0,0,0,1,0
user_12@scp.local,0,44,10,5,15,0.042,6,41.3,0,1,0,0,0,0,0,0
user_25@scp.local,0,56,4,4,9,0.046,6,94.0,0,1,0,0,0,0,1,0
user_11@scp.local,0,34,9,2,13,0.051,8,113.0,1,1,0,0,0,0,2,0
user_32@scp.local,0,34,0,3,14,0.02,9,12.3,2,2,0,0,0,0,2,0
user_42@scp.local,0,22,10,4,17,0.022,9,113.5,1,1,0,0,0,0,2,0
user_12@scp.local,0,84,4,3,11,0.049,10,27.2,0,1,1,0,0,0,2,0
user_44@scp.local,0,47,4,3,14,0.047,6,91.5,2,1,2,0,0,0,0,0
user_27@scp.local,0,43,1,23,17,0.02,5,72.5,6,1,14,0,0,0,1,1
user_44@scp.local,0,78,9,5,10,0.032,6,21.6,1,1,3,0,0,0,1,0
user_19@scp.local,0,16,10,1,10,0.014,7,101.6,1,1,2,0,0,0,0,0
user_14@scp.local,0,32,2,4,15,0.023,10,12.1,2,1,3,0,0,0,1,0
user_18@scp.local,0,97,9,1,9,0.015,7,60.0,0,1,0,0,0,0,2,0
user_7@scp.local,0,63,1,3,12,0.014,4,13.4,0,1,0,0,0,0,2,0
user_16@scp.local,0,98,6,1,11,0.024,7,51.1,0,1,2,0,0,0,2,0
user_3@scp.local,0,64,4,2,10,0.035,9,25.9,1,1,3,0,0,0,1,0
user_36@scp.local,0,21,1,0,12,0.008,5,27.6,1,1,0,0,0,0,2,0
user_20@scp.local,0,92,3,5,15,0.027,4,31.9,0,1,3,0,0,0,2,0
user_29@scp.local,0,57,0,3,12,0.036,3,51.4,1,1,1,0,0,0,2,0
user_37@scp.local,0,51,10,5,12,0.029,7,10.2,1,1,0,0,0,0,0,0
user_23@scp.local,0,73,1,2,12,0.03,9,11.3,1,1,3,0,0,0,2,0
user_40@scp.local,0,59,3,3,11,0.031,20,15.9,0,1,1,6,0,0,0,1
user_17@scp.local,0,60,7,0,14,0.004,5,67.9,1,1,0,0,0,0,1,0
user_50@scp.local,0,27,4,5,15,0.047,7,112.3,0,1,1,0,0,0,1,0
user_50@scp.local,0,62,7,5,22,0.002,4,340.3,1,1,2,0,0,0,2,1
user_37@scp.local,0,26,8,3,10,0.023,5,76.7,2,1,0,0,0,0,1,0
user_6@scp.local,0,87,10,4,13,0.048,3,9.0,1,1,3,0,0,0,2,0
user_29@scp.local,0,41,7,0,10,0.05,8,14.4,1,1,2,0,0,0,1,0
user_46@scp.local,8,33,10,29,11,0.362,8,86.2,4,1,5,0,0,0,0,1
user_13@scp.local,0,84,2,0,11,0.006,8,11.5,2,1,1,0,0,0,2,0
user_36@scp.local,0,19,8,0,13,0.036,3,73.4,1,1,2,0,0,0,2,0
user_38@scp.local,0,52,3,3,15,0.05,10,14.9,2,1,2,0,0,0,1,0
user_18@scp.local,0,56,10,5,16,0.024,6,18.1,1,1,0,0,0,0,2,0
user_22@scp.local,0,97,0,5,12,0.002,10,79.9,0,1,3,0,0,0,0,0
user_25@scp.local,0,14,8,4,15,0.008,9,49.1,1,1,2,0,0,0,2,0
user_3@scp.local,0,73,9,5,16,0.022,7,93.0,0,1,0,0,0,0,2,0
user_2@scp.local,0,62,10,3,10,0.013,9,14.7,1,1,0,0,0,0,0,0
user_45@scp.local,4,82,0,5,13,0.033,10,22.3,1,5,1,0,0.307,0,1,1
user_22@scp.local,0,70,6,5,12,0.016,8,102.9,2,1,2,0,0,0,1,0
user_11@scp.local,0,17,7,4,17,0.041,10,112.8,1,1,1,0,0,0,0,0
user_3@scp.local,0,95,1,1,10,0.002,3,36.8,0,1,2,0,0,0,1,0
user_10@scp.local,0,71,10,3,9,0.044,9,104.0,2,1,1,0,0,0,1,0
user_27@scp.local,0,90,3,1,14,0.015,7,94.3,1,1,1,0,0,0,2,0
user_37@scp.local,0,85,2,5,15,0.012,4,96.3,1,1,3,0,0,0,1,0
user_7@scp.local,0,86,1,0,11,0.026,10,145.8,1,1,2,0,0,0,1,0
user_21@scp.local,0,25,5,2,16,0.097,7,87.6,2,1,2,0,0,0,1,0
user_13@scp.local,0,100,8,4,17,0.014,6,85.3,2,1,3,0,0,0,2,0
user_49@scp.local,0,48,4,4,17,0.025,4,37.0,1,1,0,0,0,0,2,0
user_29@scp.local,0,80,5,18,16,0.012,3,114.7,8,1,10,0,0,0,2,1
user_47@scp.local,0,47,4,4,15,0.046,3,82.2,2,1,0,0,0,0,1,0
user_43@scp.local,0,94,10,0,9,0.017,4,60.3,1,1,0,0,0,0,1,0
user_2@scp.local,0,64,4,5,17,0.029,5,98.0,2,1,2,0,0,0,1,0
user_6@scp.local,0,78,3,3,10,0.026,8,57.2,1,1,1,0,0,0,1,0
user_4@scp.local,0,36,6,2,9,0.041,4,26.4,0,1,2,0,0,0,0,0
user_32@scp.local,0,27,1,0,13,0.013,6,27.9,2,1,3,0,0,0,2,0
user_1@scp.local,0,65,2,5,11,0.019,10,118.8,0,1,1,0,0,0,0,0
user_30@scp.local,0,96,2,2,16,0.026,3,107.9,2,1,3,0,0,0,0,0
user_26@scp.local,0,29,9,3,14,0.048,10,71.6,0,1,0,0,0,0,2,0
user_30@scp.local,0,66,9,5,14,0.024,9,97.5,0,1,1,0,0,0,1,0
user_6@scp.local,0,25,5,3,9,0.048,9,67.6,1,1,0,0,0,0,2,0
user_25@scp.local,0,17,5,5,11,0.048,4,15.0,0,1,3,0,0,0,2,0
user_38@scp.local,0,51,9,1,17,0.017,10,40.0,0,1,1,0,0,0,1,0
user_22@scp.local,0,45,0,4,12,0.045,7,71.8,2,1,2,0,0,0,0,0
user_5@scp.local,0,62,3,4,12,0.048,8,85.2,2,1,0,0,0,0,1,0
user_33@scp.local,0,29,2,5,17,0.023,9,115.4,0,1,3,0,0,0,1,0
user_8@scp.local,0,30,1,0,12,0.042,9,95.9,2,1,1,0,0,0,0,0
user_23@scp.local,0,58,6,0,9,0.01,5,75.3,2,1,1,0,0,0,1,0
user_50@scp.local,0,50,1,0,14,0.007,5,119.8,2,1,0,0,0,0,2,0
user_24@scp.local,0,17,1,0,17,0.01,9,108.8,1,1,0,0,0,0,2,0
user_35@scp.local,0,59,0,2,17,0.005,9,57.4,1,1,0,0,0,0,2,0
user_30@scp.local,0,238,3,5,13,0.489,21,92.8,0,1,0,0,0,0,0,1
user_1@scp.local,0,31,2,0,17,0.017,9,15.2,0,1,1,0,0,0,0,0
user_30@scp.local,0,40,7,4,13,0.019,5,8.9,1,1,3,0,0,0,2,0
user_1@scp.local,0,56,6,5,10,0.022,8,31.1,1,1,2,0,0,0,0,0
user_20@scp.local,0,35,3,5,9,0.038,9,95.3,2,1,0,0,0,0,2,0
user_10@scp.local,0,76,4,1,13,0.019,9,51.0,1,1,1,0,0,0,1,0
user_25@scp.local,0,36,12,4,17,0.047,4,11.0,1,1,2,0,0,0,1,0
user_26@scp.local,0,37,5,1,12,0.036,8,67.2,2,1,1,0,0,0,0,0
user_33@scp.local,0,36,6,2,11,0.015,7,56.1,1,1,0,0,0,0,0,0
user_14@scp.local,0,54,8,2,14,0.033,5,34.6,1,1,3,0,0,0,1,0
user_21@scp.local,0,79,9,3,14,0.013,6,48.8,2,1,1,0,0,0,0,0
user_27@scp.local,0,11,7,5,13,0.015,9,9.5,0,1,2,0,0,0,1,0
user_27@scp.local,0,54,7,1,15,0.038,8,20.5,1,1,2,0,0,0,2,0
user_21@scp.local,0,72,5,5,16,0.017,5,32.4,2,1,2,0,0,0,2,0
user_14@scp.local,0,96,8,7,13,0.037,6,84.2,2,1,3,0,0,0,2,0
user_18@scp.local,0,35,10,0,16,0.05,10,115.3,1,1,0,0,0,0,2,0
user_8@scp.local,0,20,3,5,10,0.008,5,20.6,0,1,0,0,0,0,0,0
user_33@scp.local,0,67,3,0,11,0.005,4,18.5,1,1,0,0,0,0,0,0
user_29@scp.local,0,33,7,1,11,0.017,8,110.1,0,1,0,0,0,0,1,0
user_31@scp.local,0,52,6,2,16,0.018,4,31.3,1,1,2,0,0,0,0,0
user_50@scp.local,0,52,1,5,12,0.02,7,31.0,1,1,0,0,0,0,1,0
user_28@scp.local,0,53,3,4,15,0.005,10,101.4,1,1,3,0,0,0,1,0
user_17@scp.local,0,78,3,4,12,0.027,4,67.7,2,1,3,0,0,0,2,0
user_45@scp.local,0,68,9,2,9,0.024,7,33.6,0,1,0,0,0,0,1,0
user_42@scp.local,0,82,7,27,10,0.396,8,100.8,10,1,3,0,0,0,2,1
user_45@scp.local,0,47,8,0,11,0.04,3,49.6,0,1,2,0,0,0,2,0
user_23@scp.local,4,55,8,2,10,0.02,7,92.5,1,6,1,0,0.424,0,1,1
user_13@scp.local,0,84,5,4,10,0.037,6,67.2,1,1,0,0,0,0,2,0
user_17@scp.local,0,81,4,5,13,0.013,5,36.6,1,1,1,0,0,0,0,0
user_36@scp.local,0,99,1,1,13,0.042,7,66.2,1,1,3,0,0,0,0,0
user_49@scp.local,0,13,2,5,15,0.028,5,114.5,1,1,0,0,0,0,0,0
user_24@scp.local,0,36,1,5,17,0.004,6,114.1,0,1,1,0,0,0,2,0
user_23@scp.local,0,63,5,5,15,0.008,10,46.5,1,1,2,0,0,0,0,0
user_6@scp.local,0,71,2,2,10,0.033,7,55.1,2,1,2,0,0,0,2,0
user_28@scp.local,0,19,9,3,15,0.093,6,34.2,0,1,0,0,0,0,1,0
user_12@scp.local,0,37,5,1,13,0.039,6,79.8,1,1,1,0,0,0,0,0
user_11@scp.local,0,89,1,4,12,0.001,9,8.9,0,1,2,0,0,0,1,0
user_50@scp.local,0,18,6,1,14,0.037,9,81.3,0,1,3,0,0,0,0,0
user_43@scp.local,0,74,5,2,16,0.038,7,62.4,1,1,1,0,0,0,2,0
user_27@scp.local,0,37,2,0,13,0.046,3,42.1,1,1,0,0,0,0,0,0
user_46@scp.local,0,79,8,1,9,0.009,6,52.0,0,1,1,0,0,0,0,0
user_43@scp.local,0,83,6,0,15,0.027,5,58.6,2,1,0,0,0,0,2,0
user_6@scp.local,0,54,10,1,13,0.046,7,22.5,2,1,2,0,0,0,1,0
user_9@scp.local,0,25,15,4,12,0.014,4,8.3,1,1,1,0,0,0,1,0
user_7@scp.local,0,87,7,3,16,0.019,7,81.7,1,1,1,0,0,0,2,0
user_7@scp.local,0,33,5,4,12,0.01,4,102.1,0,1,3,0,0,0,2,0
user_39@scp.local,0,92,7,1,15,0.039,3,116.4,2,1,3,0,0,0,0,0
user_15@scp.local,0,14,8,4,16,0.039,5,108.4,2,1,2,0,0,0,1,0
user_37@scp.local,0,69,2,2,14,0.002,9,107.9,0,1,1,0,0,0,2,0
user_33@scp.local,0,42,15,5,14,0.001,4,26.4,2,1,3,0,0,0,0,0
user_36@scp.local,0,10,10,4,14,0.003,5,107.8,1,1,1,0,0,0,0,0
user_6@scp.local,0,13,7,2,15,0.009,6,105.5,1,1,2,0,0,0,2,0
user_18@scp.local,0,76,5,4,13,0.007,4,29.0,2,1,3,0,0,0,2,0
user_34@scp.local,0,94,7,1,11,0.007,10,37.0,0,1,3,0,0,0,2,0
user_25@scp.local,0,70,6,2,10,0.048,6,118.4,1,1,1,0,0,0,2,0
user_48@scp.local,0,20,0,4,13,0.043,10,13.1,1,1,0,0,0,0,2,0
user_12@scp.local,0,74,5,5,15,0.028,4,37.8,0,1,0,0,0,0,0,0
user_22@scp.local,0,38,0,2,14,0.021,5,94.2,0,1,3,0,0,0,2,0
user_48@scp.local,0,46,0,2,16,0.038,10,112.4,2,1,0,0,0,0,0,0
user_37@scp.local,0,40,9,3,14,0.014,4,29.1,1,1,0,0,0,0,1,0
user_14@scp.local,0,16,5,3,14,0.006,4,116.7,1,1,0,0,0,0,1,0
user_20@scp.local,0,64,1,0,9,0.013,9,22.8,0,1,0,0,0,0,1,0
user_14@scp.local,0,87,4,1,13,0.037,10,17.6,1,1,2,0,0,0,2,0
user_26@scp.local,0,67,2,0,13,0.048,4,32.3,0,1,1,0,0,0,1,0
user_38@scp.local,0,65,4,3,15,0.026,8,45.8,1,1,3,0,0,0,2,0
user_39@scp.local,0,28,2,2,10,0.031,10,6.0,2,1,2,0,0,0,2,0
user_40@scp.local,0,33,9,1,14,0.031,8,89.3,2,1,1,0,0,0,0,0
user_26@scp.local,0,80,8,4,16,0.025,4,12.5,1,1,3,0,0,0,2,0
user_27@scp.local,0,77,9,4,16,0.004,4,79.6,1,1,2,0,0,0,2,0
user_34@scp.local,8,34,6,14,23,0.219,9,69.6,7,1,5,0,0,0,2,1
user_10@scp.local,0,71,3,0,16,0.009,9,43.1,1,1,3,0,0,0,2,0
user_17@scp.local,0,75,10,1,11,0.03,9,25.4,1,1,3,0,0,0,1,0
user_8@scp.local,8,57,2,2,10,0.035,10,80.6,2,7,3,0,0.351,0,1,1
user_37@scp.local,0,69,2,5,13,0.04,10,22.5,1,1,3,0,0,0,1,0
user_12@scp.local,0,73,10,39,17,0.049,10,22.3,10,1,5,0,0,0,2,1
user_16@scp.local,0,20,3,2,12,0.008,6,87.4,2,1,0,0,0,0,2,0
user_23@scp.local,0,84,1,5,17,0.038,9,83.4,2,1,3,0,0,0,2,0
user_40@scp.local,0,30,2,2,13,0.009,10,53.9,0,1,2,0,0,0,0,0
user_44@scp.local,0,54,0,4,10,0.02,3,72.6,0,1,0,0,0,0,1,0
user_6@scp.local,0,49,10,1,16,0.009,10,55.8,1,1,1,0,0,0,2,0
user_28@scp.local,0,73,1,5,13,0.007,9,21.3,1,3,2,0,0,0,0,0
user_48@scp.local,0,81,3,2,17,0.005,3,24.5,2,2,3,0,0,0,0,0
user_45@scp.local,0,73,1,1,13,0.003,9,45.3,1,1,0,0,0,0,0,0
user_33@scp.local,0,81,7,0,9,0.025,3,13.4,2,1,0,0,0,0,2,0
user_45@scp.local,0,82,0,1,9,0.028,3,38.4,2,1,0,0,0,0,0,0
user_14@scp.local,0,41,3,4,12,0.033,9,86.6,0,1,3,0,0,0,1,0
user_9@scp.local,0,49,4,1,12,0.045,8,9.3,1,1,1,0,0,0,1,0
user_48@scp.local,0,89,8,4,15,0.049,5,88.9,1,1,3,0,0,0,0,0
user_27@scp.local,0,31,1,3,11,0.004,6,123.5,1,1,0,0,0,0,2,0
user_28@scp.local,0,60,6,0,11,0.008,4,30.2,1,1,0,0,0,0,0,0
user_9@scp.local,0,50,5,2,12,0.004,7,67.3,2,1,0,0,0,0,1,0
user_2@scp.local,0,80,8,2,13,0.009,7,9.8,2,1,2,0,0,0,2,0
user_8@scp.local,0,99,8,4,14,0.006,7,83.2,0,1,1,0,0,0,2,0
user_22@scp.local,0,28,2,4,9,0.026,5,93.7,0,1,3,0,0,0,1,0
user_2@scp.local,0,25,1,0,10,0.035,7,119.1,2,1,1,0,0,0,0,0
user_25@scp.local,0,65,9,1,11,0.033,4,30.6,1,1,0,0,0,0,2,0
user_25@scp.local,0,457,8,3,11,0.62,18,100.2,1,1,2,0,0,0,2,1
user_22@scp.local,0,79,3,0,10,0.001,10,9.5,2,1,1,0,0,0,2,0
user_30@scp.local,0,51,8,2,12,0.021,6,39.9,1,1,2,0,0,0,0,0
user_4@scp.local,0,97,3,0,14,0.027,6,61.5,0,1,1,0,0,0,1,0
user_4@scp.local,0,85,2,1,14,0.018,5,103.1,1,1,1,0,0,0,1,0
user_39@scp.local,0,64,4,0,17,0.02,9,95.3,2,1,3,0,0,0,1,0
user_46@scp.local,0,76,10,3,10,0.02,5,28.2,2,1,0,0,0,0,2,0
user_27@scp.local,0,44,0,5,10,0.03,8,32.6,2,1,1,0,0,0,2,0
user_18@scp.local,0,91,3,3,17,0.024,6,49.8,1,1,1,0,0,0,1,0
user_2@scp.local,0,18,8,5,10,0.001,10,90.9,0,1,0,0,0,0,0,0
user_43@scp.local,0,70,1,5,14,0.047,7,32.6,0,1,1,0,0,0,0,0
user_26@scp.local,0,25,5,5,12,0.046,4,6.3,1,2,1,0,0,0,1,0
user_41@scp.local,0,80,7,1,10,0.049,3,71.6,1,1,2,0,0,0,1,0
user_35@scp.local,0,47,2,0,15,0.025,7,116.9,0,1,0,0,0,0,2,0
user_48@scp.local,0,62,6,4,12,0.049,5,57.3,1,1,3,0,0,0,1,0
user_40@scp.local,0,95,9,4,15,0.011,4,24.3,1,1,3,0,0,0,1,0
user_28@scp.local,0,64,1,4,17,0.031,4,110.4,1,1,0,0,0,0,2,0
user_45@scp.local,0,79,8,0,12,0.018,3,41.8,0,1,3,0,0,0,0,0
user_45@scp.local,3,84,0,24,12,0.379,6,97.0,7,1,8,0,0,0,1,1
user_12@scp.local,0,56,9,5,11,0.043,6,65.5,2,1,1,0,0,0,2,0
user_17@scp.local,0,25,7,0,14,0.044,6,89.2,0,2,3,0,0,0,0,0
user_14@scp.local,0,353,2,5,9,0.432,19,83.5,1,1,1,0,0,0,2,1
user_9@scp.local,0,18,2,3,15,0.001,8,100.7,0,1,2,0,0,0,1,0
user_22@scp.local,0,95,7,1,17,0.042,4,111.8,2,1,3,0,0,0,2,0
user_23@scp.local,0,42,0,5,16,0.002,7,28.0,2,1,1,0,0,0,1,0
user_39@scp.local,0,37,10,1,15,0.031,3,51.9,0,1,1,0,0,0,0,0
user_46@scp.local,0,96,3,2,10,0.03,9,117.5,1,3,1,0,0,0,1,0
user_26@scp.local,0,87,8,2,13,0.045,8,62.7,1,1,2,0,0,0,0,0
user_3@scp.local,0,43,5,1,9,0.036,4,10.1,1,1,1,0,0,0,2,0
user_18@scp.local,0,12,8,5,9,0.023,6,85.3,0,1,3,0,0,0,1,0
user_18@scp.local,0,59,2,5,10,0.049,3,57.3,0,1,0,0,0,0,1,0
user_29@scp.local,0,58,2,4,11,0.037,9,92.7,2,1,0,0,0,0,2,0
user_8@scp.local,0,50,7,1,11,0.031,10,99.5,1,1,3,0,0,0,0,0
user_37@scp.local,0,20,2,3,14,0.013,5,80.3,1,1,2,0,0,0,0,0
user_15@scp.local,0,54,5,2,11,0.006,3,18.2,1,1,3,0,0,0,0,0
user_41@scp.local,0,10,1,0,12,0.034,9,84.3,1,1,1,0,0,0,2,0
user_44@scp.local,0,26,2,1,9,0.029,7,53.0,1,1,3,0,0,0,1,0
user_34@scp.local,0,71,0,2,15,0.043,9,18.3,1,1,2,0,0,0,1,0
user_1@scp.local,0,98,1,3,17,0.042,10,110.6,1,1,2,0,0,0,2,0
user_9@scp.local,0,14,0,1,15,0.024,6,50.5,2,1,0,0,0,0,2,0
user_45@scp.local,0,100,1,1,14,0.04,3,87.6,1,1,2,0,0,0,0,0
user_35@scp.local,0,10,15,7,9,0.04,8,7.3,1,1,2,0,0,0,0,0
user_12@scp.local,0,14,3,1,13,0.012,3,87.0,0,1,2,0,0,0,0,0
user_29@scp.local,0,39,2,3,16,0.04,5,54.2,2,1,0,0,0,0,1,0
user_42@scp.local,0,40,0,4,12,0.006,9,14.3,0,1,3,0,0,0,1,0
user_49@scp.local,0,22,2,3,10,0.045,5,38.2,2,1,0,0,0,0,1,0
user_44@scp.local,0,68,5,2,12,0.035,9,77.9,0,1,0,0,0,0,2,0
user_50@scp.local,0,50,2,3,14,0.047,4,78.8,0,1,2,0,0,0,0,0
user_29@scp.local,0,78,3,2,12,0.019,5,56.7,2,1,0,0,0,0,2,0
user_41@scp.local,0,30,9,2,16,0.037,7,16.7,0,1,1,0,0,0,0,0
user_12@scp.local,0,45,9,1,16,0.012,10,26.6,0,1,2,0,0,0,2,0
user_12@scp.local,0,24,4,0,14,0.024,3,20.0,1,1,1,0,0,0,0,0
user_9@scp.local,0,67,7,1,9,0.012,7,50.0,2,1,2,0,0,0,1,0
user_17@scp.local,0,36,8,5,12,0.019,7,107.1,1,1,1,0,0,0,0,0
user_13@scp.local,0,89,4,0,14,0.035,3,102.4,2,1,2,0,0,0,0,0
user_16@scp.local,0,52,0,2,10,0.002,3,85.4,2,1,3,0,0,0,0,0
user_3@scp.local,0,88,9,5,16,0.049,6,101.2,2,1,1,0,0,0,2,0
user_19@scp.local,0,100,3,5,12,0.033,9,87.7,0,1,2,0,0,0,2,0
user_49@scp.local,0,46,4,3,11,0.004,10,45.5,0,1,1,0,0,0,2,0
user_50@scp.local,0,19,10,0,15,0.028,8,83.3,1,1,0,0,0,0,1,0
user_12@scp.local,0,10,4,4,9,0.047,7,114.2,1,1,2,0,0,0,0,0
user_45@scp.local,0,35,5,1,12,0.025,5,93.5,0,1,2,0,0,0,1,0
user_40@scp.local,0,38,0,5,17,0.017,10,33.4,0,1,2,0,0,0,0,0
user_47@scp.local,0,91,0,0,13,0.022,6,57.9,0,2,0,0,0,0,0,0
user_4@scp.local,0,68,3,4,16,0.045,8,8.6,2,1,1,0,0,0,1,0
user_48@scp.local,0,18,3,3,9,0.022,8,55.3,1,1,0,0,0,0,1,0
user_17@scp.local,0,22,8,2,16,0.043,4,12.4,0,3,1,0,0,0,2,0
user_15@scp.local,7,38,5,26,14,0.352,3,60.6,7,1,4,0,0,0,1,1
user_11@scp.local,0,92,2,5,13,0.035,7,29.3,2,1,3,0,0,0,0,0
user_32@scp.local,0,80,10,1,11,0.023,4,15.3,2,1,1,0,0,0,0,0
user_36@scp.local,0,35,10,3,17,0.01,5,167.0,2,1,2,0,0,0,0,0
user_41@scp.local,0,45,0,1,10,0.007,8,41.2,0,1,0,0,0,0,2,0
user_50@scp.local,0,83,8,5,9,0.037,3,22.4,0,1,1,0,0,0,2,0
user_33@scp.local,0,17,10,1,16,0.016,3,71.0,2,1,2,0,0,0,2,0
user_29@scp.local,0,73,13,5,17,0.028,6,59.7,0,1,0,0,0,0,1,0
user_9@scp.local,0,38,3,4,10,0.009,5,104.3,0,1,3,0,0,0,0,0
user_1@scp.local,0,90,0,1,12,0.006,10,71.3,0,1,1,0,0,0,1,0
user_25@scp.local,0,78,10,2,9,0.041,6,32.0,2,1,2,0,0,0,2,0
user_39@scp.local,0,48,8,4,16,0.037,7,36.6,1,1,3,0,0,0,0,0
user_24@scp.local,0,71,9,4,13,0.025,6,96.0,1,1,0,0,0,0,2,0
user_2@scp.local,0,84,10,3,15,0.015,6,70.0,1,1,0,0,0,0,1,0
user_7@scp.local,0,41,4,0,17,0.025,10,18.6,0,1,2,0,0,0,2,0
user_42@scp.local,0,66,3,1,10,0.045,9,54.0,2,1,1,0,0,0,2,0
user_10@scp.local,0,50,4,2,15,0.039,3,44.2,2,1,2,0,0,0,1,0
user_13@scp.local,0,67,8,0,14,0.045,8,9.9,2,1,3,0,0,0,2,0
user_16@scp.local,0,82,4,0,12,0.022,7,83.3,0,1,2,0,0,0,2,0
user_27@scp.local,0,98,13,6,14,0.028,4,64.0,0,1,0,0,0,0,1,0
user_3@scp.local,0,51,9,0,12,0.04,7,103.4,1,1,2,0,0,0,2,0
user_12@scp.local,0,88,1,5,9,0.027,3,95.6,1,1,2,0,0,0,1,0
user_5@scp.local,0,98,0,3,11,0.036,10,28.2,0,1,2,0,0,0,2,0
user_30@scp.local,0,89,2,0,14,0.028,7,49.0,1,1,1,0,0,0,0,0
user_32@scp.local,0,63,6,5,14,0.021,8,118.2,0,1,0,0,0,0,0,0
user_20@scp.local,0,21,3,2,13,0.034,8,51.3,2,1,3,0,0,0,0,0
user_3@scp.local,0,28,7,0,10,0.006,7,109.4,1,1,1,0,0,0,2,0
user_18@scp.local,0,61,6,0,9,0.016,8,81.4,1,1,3,0,0,0,1,0
user_25@scp.local,0,56,9,5,12,0.094,7,115.8,0,1,0,0,0,0,1,0
user_3@scp.local,0,39,5,4,12,0.001,4,43.5,2,1,0,0,0,0,1,0
user_45@scp.local,0,18,2,1,16,0.026,8,89.8,2,1,3,0,0,0,0,0
